league_name,season_id,team_id,player_id,position,matches,minutes,goals,assists,xg,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,source
ESP-La Liga,2024,147,2403,D S,16,757,0,0,0.13944076001644135,0.5742262145504355,2,8,1,0,2.311507798731327,1.7286586463451385,understat
ESP-La Liga,2024,143,12115,S,1,10,0,0,0.15880247950553894,0.0,2,0,0,0,0.15880247950553894,0.0,understat
ESP-La Liga,2024,143,6531,F S,35,1525,20,2,20.454832896590233,1.304560586810112,79,13,4,0,21.53670882433653,2.1480457819998264,understat
ESP-La Liga,2024,143,2270,F M S,38,2514,8,7,8.413829022087157,8.116289479658008,50,48,2,0,19.78995059709996,9.18062005378306,understat
ESP-La Liga,2024,143,3059,D S,14,845,0,1,0.061065591871738434,0.8424561601132154,1,2,1,0,3.891527419909835,3.0490712728351355,understat
ESP-La Liga,2024,143,5050,D,23,1987,2,1,2.1961113438010216,0.9537689723074436,10,5,9,0,11.544151531532407,11.482247652485967,understat
ESP-La Liga,2024,143,9040,M S,32,1637,3,3,3.0007524248212576,1.3112464919686317,23,12,2,0,7.897032497450709,4.44360277056694,understat
ESP-La Liga,2024,143,681,D S,14,881,1,0,0.18247812055051327,0.08769189566373825,5,3,0,0,3.8849698714911938,3.7627249024808407,understat
ESP-La Liga,2024,143,2278,D S,27,1984,0,1,0.4644579738378525,0.36444729566574097,5,2,3,0,8.44221980124712,8.077772490680218,understat
ESP-La Liga,2024,143,9796,F M S,33,1988,2,6,3.001487374305725,7.1847349517047405,22,24,4,0,16.635959770530462,8.725617446005344,understat
ESP-La Liga,2024,143,2261,GK,36,3240,0,0,0.0,0.0,0,0,0,0,5.667950822040439,5.667950822040439,understat
ESP-La Liga,2024,143,7385,D S,25,1806,0,2,0.24462206475436687,3.3247619457542896,9,14,8,0,9.763243904337287,7.868124481290579,understat
ESP-La Liga,2024,143,7095,GK,2,180,0,0,0.0,0.0,0,0,0,0,0.09412210062146187,0.09412210062146187,understat
ESP-La Liga,2024,143,10846,F M S,37,2543,17,4,14.1592972795479,6.458727004006505,72,41,5,0,25.16218076646328,9.433768885210156,understat
ESP-La Liga,2024,143,2269,M S,32,1915,1,1,1.498866917565465,1.3334013875573874,11,16,4,0,11.016456995159388,9.087679360061884,understat
ESP-La Liga,2024,143,2518,D M S,33,2515,2,4,0.6808289606124163,3.794648887589574,16,28,0,1,14.097333351150155,11.85494233854115,understat
ESP-La Liga,2024,143,8963,D S,30,1565,0,3,0.9986370727419853,1.9341567233204842,9,13,1,0,9.530625693500042,7.783950371667743,understat
ESP-La Liga,2024,143,10494,M S,31,2347,1,4,1.3707369193434715,2.9307284597307444,29,26,4,1,17.51480458304286,14.883386809378862,understat
ESP-La Liga,2024,143,7432,D S,19,916,0,0,0.05156291276216507,0.18367374688386917,1,2,4,0,3.498327238485217,3.402019379660487,understat
ESP-La Liga,2024,143,7276,D S,27,2140,1,0,1.3955917339771986,0.6797869801521301,10,3,8,0,7.784352958202362,7.242462515830994,understat
ESP-La Liga,2024,143,8002,D M S,16,493,0,1,1.4374090656638145,1.0267814565449953,14,15,0,0,3.355600330978632,1.17163953371346,understat
ESP-La Liga,2024,143,1145,M S,34,2137,3,5,1.467378824017942,5.930679908953607,19,42,7,0,17.426378836855292,13.48079302161932,understat
ESP-La Liga,2024,143,10943,D F M S,31,1580,3,4,6.083708981052041,3.475868873298168,45,22,3,0,14.264972588047385,6.56436438113451,understat
ESP-La Liga,2024,143,3425,S,5,67,0,0,0.40722107887268066,0.22326013073325157,2,2,0,0,0.6370882447808981,0.26589820347726345,understat
ESP-La Liga,2024,143,2275,F S,31,721,4,1,5.39614194072783,2.083751233294606,34,14,3,1,10.365330005064607,3.893400449305773,understat
ESP-La Liga,2024,148,200,D S,5,239,0,0,0.0332164540886879,0.040220171213150024,1,1,3,0,1.4766459465026855,1.4766459465026855,understat
ESP-La Liga,2024,148,7967,M S,6,228,0,0,1.1018417924642563,0.1238601952791214,12,4,1,0,1.8863119632005692,0.8099945038557053,understat
ESP-La Liga,2024,148,8292,M S,25,1221,10,4,6.638132888823748,3.851693106815219,42,27,1,0,17.126844070851803,9.938899960368872,understat
ESP-La Liga,2024,148,11634,M,1,37,0,0,0.04132027551531792,0.0,2,0,0,0,0.3060602843761444,0.2647400200366974,understat
ESP-La Liga,2024,148,8045,D M S,29,1532,2,3,2.354891483671963,1.012534737586975,14,7,4,0,12.874616280198097,12.290382117033005,understat
ESP-La Liga,2024,148,11822,M S,28,1224,6,5,4.756551628932357,4.712301393970847,41,29,4,1,15.650715451687574,7.853520656004548,understat
ESP-La Liga,2024,148,6441,F M S,27,1093,10,6,9.682402739301324,3.556156000122428,48,19,1,1,14.058789663016796,2.258015837520361,understat
ESP-La Liga,2024,148,7781,M S,26,1105,2,2,1.0243200585246086,2.302895499393344,5,21,3,0,11.636852502822876,8.715320311486721,understat
ESP-La Liga,2024,148,9804,F M S,26,1079,1,1,1.0601166114211082,1.6527631673961878,11,14,4,0,7.769327191635966,5.841560788452625,understat
ESP-La Liga,2024,148,12821,D S,28,1018,1,3,0.6436223732307553,1.2958451379090548,7,12,2,0,7.371043564751744,6.111580042168498,understat
ESP-La Liga,2024,148,12171,D S,17,552,0,0,0.2694935295730829,1.3017480783164501,6,9,2,0,4.381688091903925,3.519320610910654,understat
ESP-La Liga,2024,148,7287,GK S,16,1393,0,0,0.0,0.0,0,0,1,0,3.9061195850372314,3.9061195850372314,understat
ESP-La Liga,2024,148,2484,D,28,2505,0,4,0.5136058144271374,2.2479534801095724,13,16,5,0,20.049223262816668,19.11283127591014,understat
ESP-La Liga,2024,148,6433,D S,32,2606,2,3,2.743822293356061,4.134010413661599,18,32,4,0,24.09632397815585,20.274256374686956,understat
ESP-La Liga,2024,148,11527,F M S,35,2879,9,13,11.593033526092768,14.466477727517486,144,64,3,0,38.307874619960785,18.00324920192361,understat
ESP-La Liga,2024,148,12820,M,3,256,0,0,0.05606347694993019,0.0110369473695755,2,1,2,0,1.5139116048812866,1.4468111991882324,understat
ESP-La Liga,2024,148,11151,M S,23,1640,1,3,0.9119365168735385,1.634875988587737,14,9,2,1,14.537989675998688,13.50816598907113,understat
ESP-La Liga,2024,148,2090,GK,8,677,0,0,0.0,0.0,0,0,0,0,3.72348815202713,3.72348815202713,understat
ESP-La Liga,2024,148,11025,M S,10,302,3,1,0.29547323286533356,0.9360514245927334,6,8,0,0,3.322905655950308,2.8765976540744305,understat
ESP-La Liga,2024,148,12005,D S,35,2631,0,3,0.9356927424669266,1.5360766984522343,8,9,3,0,17.255911896005273,17.147910771891475,understat
ESP-La Liga,2024,148,10953,F S,21,273,2,1,2.9672163296490908,0.8769846558570862,14,8,2,0,4.459078095853329,0.7532445453107357,understat
ESP-La Liga,2024,148,8935,M S,37,2941,4,5,2.5104309488087893,7.80679078027606,24,70,3,0,31.42633649148047,23.62103444710374,understat
ESP-La Liga,2024,148,8026,F M S,36,2862,18,10,19.265995418652892,13.527044044807553,114,91,4,0,39.28257852047682,13.650435471907258,understat
ESP-La Liga,2024,148,227,F S,34,2716,27,2,29.414338618516922,2.4752993676811457,115,18,1,0,29.242779716849327,6.6593545116484165,understat
ESP-La Liga,2024,148,8091,D S,12,771,1,1,1.166387401521206,0.4866340160369873,4,4,2,0,4.386615861207247,3.8932461254298687,understat
ESP-La Liga,2024,148,12823,D S,3,177,0,0,0.0,0.0,0,0,1,0,2.0779144912958145,2.0779144912958145,understat
ESP-La Liga,2024,148,1244,GK,15,1350,0,0,0.0,0.0,0,0,1,0,5.236224640160799,5.236224640160799,understat
ESP-La Liga,2024,148,9805,D S,32,2303,0,4,0.5467977644875646,3.6562538016587496,12,26,2,0,19.236092265695333,17.1140445061028,understat
ESP-La Liga,2024,152,9241,F M S,26,1382,5,2,4.900045620277524,3.2016264870762825,45,24,1,1,10.40202185884118,3.8511029835790396,understat
ESP-La Liga,2024,152,2543,F S,37,1968,11,3,11.553197539411485,3.1776098990812898,46,18,2,0,16.69970811251551,3.1693250574171543,understat
ESP-La Liga,2024,152,7655,D S,28,2273,1,0,0.49532318860292435,0.1819723965600133,5,6,5,0,10.488602657802403,10.47849022783339,understat
ESP-La Liga,2024,152,9519,D S,19,1178,0,0,0.18909722194075584,0.05745355226099491,3,2,1,0,2.626098157837987,2.5686446595937014,understat
ESP-La Liga,2024,152,10614,M S,17,934,0,0,0.12720003724098206,0.7659732662141323,4,17,3,0,6.718720376491547,6.550715155899525,understat
ESP-La Liga,2024,152,13200,F M S,17,654,2,0,2.6400635838508606,2.177378611639142,20,14,2,0,6.863014008849859,2.4329893924295902,understat
ESP-La Liga,2024,152,6931,M S,34,2443,2,1,0.895150656811893,2.1079451413825154,23,15,3,0,12.19867887813598,10.053263377398252,understat
ESP-La Liga,2024,152,9794,D F M S,7,266,0,0,0.0,0.5923479571938515,0,5,1,0,0.22434843331575394,0.010121792554855347,understat
ESP-La Liga,2024,152,9520,M S,24,1268,0,0,0.20502099208533764,1.4551474852487445,4,18,5,0,6.345577529631555,6.105225531384349,understat
ESP-La Liga,2024,152,10078,D M S,26,1572,4,3,2.689221888780594,1.5981045421212912,25,18,6,0,10.966527298092842,7.376502707600594,understat
ESP-La Liga,2024,152,2290,F M S,30,1751,10,5,8.271357234567404,4.823453789576888,52,38,4,1,11.48705436103046,5.211289323866367,understat
ESP-La Liga,2024,152,7825,F M S,22,670,1,0,1.7151087075471878,0.9550862051546574,8,11,2,0,3.8666298240423203,1.4541495088487864,understat
ESP-La Liga,2024,152,9243,M S,33,2115,1,1,2.144344466738403,2.3155504409223795,34,20,7,1,10.528111347928643,7.22747259400785,understat
ESP-La Liga,2024,152,5033,GK,4,360,0,0,0.0,0.0,0,0,0,0,1.140831671655178,1.140831671655178,understat
ESP-La Liga,2024,152,1719,D S,10,533,0,0,0.0,0.0,0,0,1,0,2.8671045508235693,2.8671045508235693,understat
ESP-La Liga,2024,152,12180,D S,36,2490,3,2,2.7139997631311417,1.1402707807719707,12,13,7,0,10.54056406300515,8.373259163461626,understat
ESP-La Liga,2024,152,12300,D S,13,600,0,0,0.1419549621641636,0.009372063912451267,4,1,2,0,3.9245296269655228,3.9078484922647476,understat
ESP-La Liga,2024,152,3749,D F M S,12,823,0,1,0.6564540937542915,1.8708321638405323,13,12,1,0,5.798606216907501,3.7871492132544518,understat
ESP-La Liga,2024,152,7826,D S,9,589,0,0,0.035329654812812805,0.0,1,0,0,0,1.807937577366829,1.807937577366829,understat
ESP-La Liga,2024,152,7600,S,1,1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,152,1621,D S,31,2660,3,0,4.144722926430404,1.8526116041466594,34,21,9,2,12.612315428443253,11.554018655791879,understat
ESP-La Liga,2024,152,5947,D S,10,436,0,1,0.04392877593636513,0.14313375018537045,2,4,1,0,1.2196296527981758,1.0449446067214012,understat
ESP-La Liga,2024,152,11154,F M S,27,1393,4,4,3.0955340694636106,3.1764622405171394,26,18,3,0,6.573258327320218,1.7288688998669386,understat
ESP-La Liga,2024,152,8122,D M S,23,1658,0,4,0.954497255384922,2.7105087004601955,13,15,1,0,7.994517771527171,4.897111616097391,understat
ESP-La Liga,2024,152,12423,S,1,1,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,152,12030,F S,20,690,3,1,5.104495842941105,0.22988490760326385,17,3,2,0,6.26315959263593,0.9287788905203342,understat
ESP-La Liga,2024,152,2190,GK,34,3060,0,0,0.0,0.0,0,0,0,0,3.646109187975526,3.646109187975526,understat
ESP-La Liga,2024,152,10870,F M S,32,1329,4,5,5.415778731927276,2.35014989040792,32,16,1,0,9.57019367441535,3.778790196403861,understat
ESP-La Liga,2024,152,12642,D S,8,589,0,1,0.0,0.03326943516731262,0,1,2,0,1.5158949885517359,1.4826255533844233,understat
ESP-La Liga,2024,152,9011,D M S,34,2761,4,6,2.1649911515414715,5.681514337658882,33,33,6,0,19.6336851362139,15.253742268308997,understat
ESP-La Liga,2024,141,12105,F S,27,1115,1,0,2.3388653844594955,0.06921707699075341,19,2,3,0,4.326464080251753,2.6153524788096547,understat
ESP-La Liga,2024,141,8017,F M S,37,2699,0,1,1.9735915949568152,2.1177187860012054,21,13,1,0,5.209526886232197,2.9570606537163258,understat
ESP-La Liga,2024,141,12901,M S,26,1023,0,1,1.0565010253340006,1.204389225691557,10,7,3,0,3.3538273815065622,1.111596254631877,understat
ESP-La Liga,2024,141,9754,D S,17,1020,0,1,0.4136427231132984,0.9392329398542643,6,15,2,0,1.7435092814266682,1.511062864214182,understat
ESP-La Liga,2024,141,11402,D M S,34,2566,2,1,2.4829133171588182,2.1038236087188125,29,29,7,0,7.027236828580499,4.245646607130766,understat
ESP-La Liga,2024,141,5081,F M S,19,1044,0,2,1.1886334270238876,3.6731601301580667,18,28,3,0,4.60960179567337,2.6343457866460085,understat
ESP-La Liga,2024,141,6916,D S,21,675,1,0,0.5672088414430618,0.052928321063518524,2,3,1,0,2.448731379583478,2.4190296418964863,understat
ESP-La Liga,2024,141,5724,F M S,16,577,1,1,0.8832428082823753,0.8650395907461643,10,9,1,0,1.4540209751576185,0.3410695493221283,understat
ESP-La Liga,2024,141,6933,F M,35,3023,12,4,11.94582846853882,2.969266129657626,71,22,8,0,13.288859393447638,3.4392381412908435,understat
ESP-La Liga,2024,141,9773,GK,38,3420,0,0,0.07224001735448837,0.0,1,0,2,0,2.229509213939309,2.229509213939309,understat
ESP-La Liga,2024,141,10209,D M S,37,2217,3,3,3.1961388355121017,2.4950880901888013,40,24,4,0,6.170422764495015,1.3898820504546165,understat
ESP-La Liga,2024,141,11358,M S,10,580,0,0,0.04029896482825279,0.020461222156882286,2,1,0,0,1.2626147661358118,1.222232036292553,understat
ESP-La Liga,2024,141,9744,M S,5,209,0,0,0.0,0.028021205216646194,0,1,0,0,0.09285422042012215,0.06483301520347595,understat
ESP-La Liga,2024,141,6168,D S,33,2878,4,2,1.607494529336691,0.9267808236181736,19,9,4,1,5.69407269731164,4.8978375270962715,understat
ESP-La Liga,2024,141,6324,D S,35,2981,3,0,2.694772657006979,0.28680863976478577,16,1,9,0,3.5295769898220897,3.1232991935685277,understat
ESP-La Liga,2024,141,13029,S,2,13,0,0,0.020940804854035378,0.024446073919534683,1,1,0,0,0.06530837714672089,0.019921498373150826,understat
ESP-La Liga,2024,141,10875,D,36,3173,0,2,0.03116757422685623,1.2102727070450783,2,8,11,0,5.609047906473279,4.489122552797198,understat
ESP-La Liga,2024,141,4175,M S,20,402,3,0,1.566716724075377,0.3911232464015484,11,5,3,0,1.763829761184752,0.11537909833714366,understat
ESP-La Liga,2024,141,7916,M S,30,2015,0,1,0.1622262680903077,1.0035563968122005,8,18,11,0,4.491670474410057,3.8312356136739254,understat
ESP-La Liga,2024,141,12903,M S,5,183,0,0,0.08384795021265745,0.0,3,0,1,0,0.18275426607578993,0.09890631772577763,understat
ESP-La Liga,2024,141,13350,F S,19,1537,6,0,3.2452549929730594,0.8934735935181379,21,8,1,0,5.28150574862957,1.4016210669651628,understat
ESP-La Liga,2024,141,13533,S,1,5,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,141,2282,D S,12,648,0,0,0.16817959025502205,0.0,2,0,1,0,0.6573397871106863,0.5504737179726362,understat
ESP-La Liga,2024,141,2519,D F M S,28,1227,1,4,0.6695728795602918,3.328968109562993,17,32,2,0,4.459912845864892,2.6499889083206654,understat
ESP-La Liga,2024,141,8861,M S,18,1441,0,2,0.6779213137924671,0.8731456827372313,4,10,2,0,3.598057383671403,2.2631248515099287,understat
ESP-La Liga,2024,141,11989,F S,22,587,1,1,1.417538370937109,1.0388413574546576,13,6,3,0,1.9774260986596346,0.04055817425251007,understat
ESP-La Liga,2024,141,10884,M S,16,421,0,1,0.4823393300175667,0.7499874103814363,10,4,3,0,1.5331731978803873,0.7499846667051315,understat
ESP-La Liga,2024,142,13105,M S,3,92,0,0,0.0552290640771389,0.0,2,0,0,0,0.09835880249738693,0.04312973842024803,understat
ESP-La Liga,2024,142,12566,S,5,46,0,0,0.12849104404449463,0.15256121195852757,4,4,0,0,0.21112082712352276,0.029341205954551697,understat
ESP-La Liga,2024,142,7424,M S,19,1077,0,1,1.0217911591753364,1.1393643002957106,14,9,4,0,2.3317914977669716,0.6401858534663916,understat
ESP-La Liga,2024,142,11186,F S,22,831,2,0,1.3045803681015968,0.6382230799645185,25,5,6,0,2.529938815161586,0.89933867380023,understat
ESP-La Liga,2024,142,12039,F S,22,1101,1,0,2.605826680548489,1.1420183782465756,19,9,7,0,3.125240233261138,0.12507348880171776,understat
ESP-La Liga,2024,142,2252,F S,24,1064,5,1,4.096165407449007,1.3159064333885908,20,8,0,0,5.958818988874555,1.8407440036535263,understat
ESP-La Liga,2024,142,7609,M S,27,1438,3,0,3.4532571025192738,1.2140490878373384,34,16,2,0,5.970107097178698,1.6416324898600578,understat
ESP-La Liga,2024,142,12726,F M S,33,2542,4,6,3.5409127213060856,4.277017377316952,50,29,5,2,10.609380455687642,4.319228434935212,understat
ESP-La Liga,2024,142,13047,M S,19,1003,1,1,1.4314221981912851,1.62605188973248,23,9,4,0,4.223033240064979,1.6803572215139866,understat
ESP-La Liga,2024,142,13106,S,1,4,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,142,2415,GK,38,3420,0,0,0.0,0.0,0,0,2,0,1.185771830379963,1.185771830379963,understat
ESP-La Liga,2024,142,5065,D S,33,2822,0,3,0.33322237711399794,3.2881504325196147,16,36,9,1,8.30121813248843,5.797270404174924,understat
ESP-La Liga,2024,142,6151,D M,31,2566,0,0,0.23097299691289663,0.5771179310977459,6,9,12,1,2.182646923698485,1.6235282914713025,understat
ESP-La Liga,2024,142,7860,D S,22,1865,1,0,0.4832622818648815,0.042699456214904785,3,2,3,2,2.0275963619351387,1.984896905720234,understat
ESP-La Liga,2024,142,10991,S,1,15,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,142,13334,S,5,51,0,0,0.0,0.0,0,0,2,0,0.09944991022348404,0.09944991022348404,understat
ESP-La Liga,2024,142,10561,M S,19,333,0,0,0.022750316187739372,0.0,1,0,4,0,0.22634169831871986,0.2035913821309805,understat
ESP-La Liga,2024,142,9170,S,4,36,0,0,0.11082341335713863,0.0,2,0,1,0,0.12724318727850914,0.016419775784015656,understat
ESP-La Liga,2024,142,414,D M S,24,892,0,2,0.6867508264258504,1.0954946149140596,6,10,0,0,3.2359174489974976,1.6032230257987976,understat
ESP-La Liga,2024,142,7186,D S,19,1061,0,0,0.5594088397920132,0.009886503219604492,4,1,6,1,1.2938134968280792,1.2938134968280792,understat
ESP-La Liga,2024,142,9218,D M S,37,2888,0,1,1.4231894612312317,2.0262022223323584,21,19,4,0,7.284523168578744,5.103721309453249,understat
ESP-La Liga,2024,142,897,F M S,24,914,0,0,3.68753713183105,0.8351753782480955,19,8,4,0,6.010710448026657,1.7331584673374891,understat
ESP-La Liga,2024,142,8725,M S,33,2887,1,4,1.8550234846770763,4.254146805033088,32,70,6,0,6.354824848473072,4.941841447725892,understat
ESP-La Liga,2024,142,3264,F M S,35,2670,10,0,9.48172677308321,0.6496659852564335,56,18,10,0,9.033397678285837,3.0904699601233006,understat
ESP-La Liga,2024,142,12154,M S,7,270,0,0,0.03285218682140112,0.010965962894260883,2,1,1,0,0.09296880196779966,0.06011661421507597,understat
ESP-La Liga,2024,142,565,D M S,20,877,1,2,0.5395618956536055,0.366000946611166,9,5,3,0,0.9899815265089273,0.39199149422347546,understat
ESP-La Liga,2024,142,8986,D M,34,2999,1,0,2.1423439290374517,0.9147684648633003,38,11,8,0,3.7829769225791097,2.743792448192835,understat
ESP-La Liga,2024,142,10188,M S,17,433,0,0,1.1894913874566555,0.12247736193239689,12,4,1,0,1.7002479191869497,0.6087738163769245,understat
ESP-La Liga,2024,142,10947,F M S,26,1356,4,1,2.913407781161368,3.267416248098016,21,17,2,0,8.115381550043821,3.238492589443922,understat
ESP-La Liga,2024,223,7549,F S,23,1383,4,0,4.9005944691598415,0.43941837549209595,23,8,3,0,4.868652863427997,1.384280538186431,understat
ESP-La Liga,2024,223,12723,D S,18,1188,0,0,0.160219831392169,0.33341701701283455,6,3,2,0,3.6179798804223537,3.4983481355011463,understat
ESP-La Liga,2024,223,10949,D M S,32,2631,2,2,2.5853976234793663,1.9221024503931403,19,18,3,0,10.227491691708565,8.097760723903775,understat
ESP-La Liga,2024,223,8066,F M S,28,1562,4,0,4.417052231729031,2.2786391004920006,36,24,3,0,6.5542207807302475,1.8586476054042578,understat
ESP-La Liga,2024,223,6942,M S,15,943,0,0,0.27020394057035446,0.1782594732940197,6,5,2,0,1.3802417162805796,1.2591113429516554,understat
ESP-La Liga,2024,223,12995,F S,17,898,2,1,2.675680473446846,0.1712184799835086,14,4,0,0,3.2487660124897957,0.715272213332355,understat
ESP-La Liga,2024,223,7338,D F M S,25,1769,3,3,2.3540807403624058,2.9273234866559505,32,22,4,0,7.851792827248573,4.512992458418012,understat
ESP-La Liga,2024,223,1709,F S,32,998,11,2,8.713445205241442,0.42860953137278557,34,7,4,0,5.798142310231924,0.6325159445405006,understat
ESP-La Liga,2024,223,548,D S,34,2774,0,2,0.4222466517239809,2.2111893985420465,10,19,2,0,12.418609752319753,10.995030511170626,understat
ESP-La Liga,2024,223,1857,D S,29,2429,1,1,1.0169810615479946,0.7759831454604864,12,4,4,0,8.894371684640646,8.797762390226126,understat
ESP-La Liga,2024,223,8821,M S,26,1435,2,2,1.390021063387394,3.203115929849446,18,18,5,0,6.711185414344072,4.529698332771659,understat
ESP-La Liga,2024,223,13186,S,1,14,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,223,12722,F S,9,235,1,0,0.7535906955599785,0.18367770873010159,6,4,0,0,1.0116856452077627,0.25443299394100904,understat
ESP-La Liga,2024,223,11738,S,2,40,0,1,0.04078073054552078,0.5271588806062937,1,2,0,0,0.671602189540863,0.1275573968887329,understat
ESP-La Liga,2024,223,7529,M S,32,2054,1,1,1.4308387525379658,1.8869791738688946,11,22,1,0,10.736840901896358,8.157949836924672,understat
ESP-La Liga,2024,223,12046,M S,19,491,1,0,0.6953313462436199,0.05165662057697773,4,2,3,0,1.400166291743517,0.7516260519623756,understat
ESP-La Liga,2024,223,6121,D S,12,720,0,0,0.09127175062894821,0.17641297634691,2,3,2,0,2.1675596088171005,2.160725638270378,understat
ESP-La Liga,2024,223,13152,S,3,19,0,0,0.0,0.0,0,0,0,0,0.04795631393790245,0.04795631393790245,understat
ESP-La Liga,2024,223,12721,D S,28,2436,2,0,1.6796669187024236,0.3311499524861574,18,8,9,0,5.476491022855043,5.12742255628109,understat
ESP-La Liga,2024,223,8513,D M,29,2477,1,5,1.8718257248401642,4.057582646608353,28,41,4,0,13.277818597853184,10.092323137447238,understat
ESP-La Liga,2024,223,842,M S,25,1357,0,0,0.202604528516531,0.550816060975194,5,8,5,0,7.159846590831876,6.569908503443003,understat
ESP-La Liga,2024,223,13171,S,1,48,0,0,0.07308053225278854,0.0,1,0,0,0,0.10325630009174347,0.030175767838954926,understat
ESP-La Liga,2024,223,2107,S,1,42,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,223,973,GK,36,3198,0,0,0.0,0.0,0,0,3,0,4.477905694395304,4.477905694395304,understat
ESP-La Liga,2024,223,6118,F M S,27,728,1,2,1.7564097288995981,1.6340558864176273,8,14,4,0,4.305601870641112,0.9802276045084,understat
ESP-La Liga,2024,223,11737,M S,4,163,0,0,0.033975085243582726,0.03396781533956528,2,1,0,0,0.6803017221391201,0.6123587936162949,understat
ESP-La Liga,2024,223,11322,F M S,27,1947,2,5,2.957321310415864,4.1547895623371005,35,33,1,0,8.767555436119437,4.718396511860192,understat
ESP-La Liga,2024,223,13420,GK,2,180,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,223,7350,M S,29,2293,4,3,4.82616575434804,2.4068149104714394,39,16,10,1,8.74448224529624,4.21010279469192,understat
ESP-La Liga,2024,223,13005,F M S,27,1392,3,1,1.9813351966440678,3.059433316811919,38,24,2,0,8.957312654703856,5.047165253199637,understat
ESP-La Liga,2024,144,12736,S,1,2,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,144,323,F M S,18,563,2,1,0.991336464881897,1.1676771398633718,16,16,4,0,2.8455381020903587,1.26646002009511,understat
ESP-La Liga,2024,144,12160,F M S,35,2765,6,1,5.749200511723757,3.676157739944756,68,41,5,0,12.830253762193024,5.828310145065188,understat
ESP-La Liga,2024,144,6501,D S,4,202,0,0,0.017262747511267662,0.07758642733097076,1,1,1,0,0.11739076301455498,0.11739076301455498,understat
ESP-La Liga,2024,144,13644,S,1,18,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,144,5041,D M S,19,431,0,0,0.31323983147740364,0.9064611420035362,10,13,2,1,1.999934496358037,1.3046182934194803,understat
ESP-La Liga,2024,144,7899,D S,2,94,0,0,0.0,0.01425859797745943,0,1,0,0,0.5968886837363243,0.5968886837363243,understat
ESP-La Liga,2024,144,13531,S,2,30,0,0,0.017401913180947304,0.0,1,0,0,0,0.017401913180947304,0.0,understat
ESP-La Liga,2024,144,12740,GK S,13,1081,0,0,0.0,0.0,0,0,1,0,0.6876389980316162,0.6876389980316162,understat
ESP-La Liga,2024,144,13094,M S,27,1985,1,0,0.6471306988969445,0.4316724920645356,23,13,7,2,4.46547017712146,3.756997517310083,understat
ESP-La Liga,2024,144,6712,M S,17,661,0,0,0.21660929545760155,0.1672270242124796,7,5,3,0,1.9230579771101475,1.7084442004561424,understat
ESP-La Liga,2024,144,6079,S,2,44,0,0,0.07499051839113235,0.0,2,0,0,0,0.034476570785045624,0.0,understat
ESP-La Liga,2024,144,8778,F M S,24,1902,10,3,9.277339147403836,2.487750245258212,49,16,7,0,9.964714661240578,2.4896166315302253,understat
ESP-La Liga,2024,144,7009,F M S,30,571,0,0,2.454514908604324,0.10704626888036728,17,3,8,0,3.0006161741912365,0.5710783675312996,understat
ESP-La Liga,2024,144,5057,GK,27,2339,0,0,0.0,0.0,0,0,1,0,2.925926886498928,2.925926886498928,understat
ESP-La Liga,2024,144,4168,D M S,35,2592,1,3,2.036266847513616,2.3168882727622986,25,29,5,0,8.457278970628977,5.359604928642511,understat
ESP-La Liga,2024,144,4034,M S,25,1208,0,3,0.1375535074621439,0.8891085628420115,5,13,4,0,2.551904497668147,2.465941285714507,understat
ESP-La Liga,2024,144,13645,S,1,8,0,0,0.0,0.0,0,0,0,0,0.0,0.0,understat
ESP-La Liga,2024,144,11747,D S,19,1321,0,0,0.586847435683012,0.0,10,0,1,0,2.7008586302399635,2.597265738993883,understat
ESP-La Liga,2024,144,11743,M,21,1792,0,3,1.693218463100493,1.669024096801877,21,16,2,0,7.692378982901573,5.614286290481687,understat
ESP-La Liga,2024,144,12738,F M S,28,958,2,1,0.7450216170400381,1.3880910379812121,18,28,2,0,3.029275342822075,1.4052639389410615,understat
ESP-La Liga,2024,144,5159,S,11,98,0,0,0.2827252447605133,0.0,4,0,2,0,0.5431439466774464,0.26041870191693306,understat
ESP-La Liga,2024,144,8863,D F M S,23,1008,0,0,0.22653794661164284,1.275867696851492,5,6,4,0,3.4733193833380938,2.1760428566485643,understat
ESP-La Liga,2024,144,10224,D M S,30,2398,0,1,0.4563526511192322,1.5602368731051683,10,16,5,0,7.467444524168968,6.85720550082624,understat
ESP-La Liga,2024,144,1736,F S,34,1835,3,6,6.037325001321733,3.4504245165735483,32,23,3,0,10.23814307153225,1.5718960762023926,understat
